image_id,label,tags,fmt,sel,sel_kind,sel_src,in_p1,in_p2,n_p1,n_p2,p1,p2,kinds,ocr,sec,two,et,file,pred,long,strat,stage
000423,2026-06-04,b,YYYY.MM.DD,2026-06-02,YYYY,p2,True,False,3,9,2025-06-05;2026-05-06;2026-06-04,2025-06-05;2026-05-06;2026-06-02,DMY4;YYYY,580 a || 62 689 || 20 AA2 2025.06.05 2026.06.041,1.9,False,일만틀림,000423.jpg,2026-06-02,4080,large,B 1패스엔 있었는데 2패스가 지움
000428,2026-04-23,,YY.MM.DD,2026-04-03,YY,p2,False,False,2,2,2026-04-30;2026-04-NONE,2026-04-03,YY,26 04 230X || 04:00 91 PR-2 ||  Z O 04:0091PR-2 26 04 230A9 || A A 0 04100 61 PR-2 26.04.2309 || 26 04.230K1 || 04:00 G1 PR-2 || 26 04 230R || 04:00 G1 PR-2 ||  || 26.04.230K1 || 04:00 G1 PR-2 || 26.04.230A || 04:00 G1 PR-2 || 26.04.230K1 || 04:00 G1 PR-2 || 4 - 2 O || 26 04 2309 || 7 04100 G1 PR-2 ,9.7,False,일만틀림,000428.jpg,2026-04-03,4080,large,C 후보는 있는데 전부 오답(오독)
000429,2026-01-04,,YYYY.MM.DD,2025-01-04,YYYY,p2,True,False,1,1,2026-01-04,2025-01-04,YYYY,RESPECT CUPO -NESCAFE1938   || 100019527 4150834489 || 4 20484 || 0070 || 080-730-5336   || OTHER u 41873657 2026 01 04 PD6:S9 || 1 || Nestie.,2.5,False,연도만틀림,000429.jpg,2025-01-04,4080,large,B 1패스엔 있었는데 2패스가 지움
000437,2025-11-19,,YY.MM.DD,NONE,,,False,False,0,0,,,,CI || 9PA || A ||  || M I ||   I || CI || IPHA || A || 7 || S || 1  ||  || i || M || Z || TT || 1 || I || OIE || A || IT || 1 || A I || ICY || 9TA ||  CA || IT || - || I  ||  Mh 2,12.2,False,NONE,000437.jpg,NONE,4080,large,D 후보 없음(미검출/전부 미인식)
000438,2026-02-19,t,YYYY.MM.DD,NONE,,,False,False,0,0,,,,19 X1 08:56 || 3085 2EH || BOm ||  826 82 19 JIII 88:56 241228813885E 1XI || 600 || X 2826 82.19 01 88 56H 8241228813085 H 18X || 88:56 || for || 7 28268219 JIXI 88:56 38 241228813885E 1XI || A0.5E || 2 || BOr ||  P0T XI || A8.56 || H || ER ||  41220813085 JIFII ZIEH 1XI || I ||  RH 15X,11.3,False,NONE,000438.jpg,NONE,4080,large,D 후보 없음(미검출/전부 미인식)
000440,2026-08-13,2,YY.MM.DD,NONE,,,False,False,0,0,,,, || M 22.27 BE   UE20E PEF 200 1399 702   y  8 D E b ||  ||  ||  47.927 1201   WA7ELE20  RENOUX NZE ZH0  99 LE2    D  E 4  ||  || V || e       DEEA HE NE  1399        || f  - || 181565 || y || N 2  || - || 7.927   HOD 1816   g   E || 72404 290 1399 4THE 4 I || 4 ||  || J  . || LHIGES  I || 4 ||   ra,11.0,True,NONE,000440.jpg,NONE,4080,large,D 후보 없음(미검출/전부 미인식)
000441,2025-12-15,,YYYY.MM.DD,2025-12-NONE,YYYYMM,erode3/p1@640,False,False,1,1,2025-12-NONE,2025-12-NONE,YYYYMM,C  AT 2025 193:73  N HE ||    h  TAI 2025.13:73 2  B D || A ||  || P || 2   he  TA B02s.93.73 C 2 B 8 ||  || P || P || C  TAT 2025.13:3 2 D B  ||  - h T  TA 2025.13:53 2 N B D || 2 || P ||  || A S SO 2025.12:93 2 P B ,6.5,False,일만틀림,000441.jpg,2025-12-NONE,4080,large,C 후보는 있는데 전부 오답(오독)
000450,2026-03-11,2,YYYY.MM.DD,2025-09-12,YYYY,p2,True,False,3,3,2025-09-12;2025-11-03;2026-03-11,2025-09-12,YYYY,M 2 || r.You || ht//www.oronworld.com 9218 || 7  Y 2026.03.11/A 2025.09.12/13:18  E TEX1 || TE,2.2,True,전부틀림,000450.jpg,2025-09-12,4080,large,B 1패스엔 있었는데 2패스가 지움
000451,2026-02-27,2,YY.MM.DD,2025-08-28,YY,p2,True,False,2,2,2025-08-28;2026-02-27,2025-08-28,YY,71 || E124  44 O5 3 || HLHE MA  go  H4  7 25.08.28 F29:31 26.02.27 x A1 R OHBSA,2.2,True,전부틀림,000451.jpg,2025-08-28,4080,large,B 1패스엔 있었는데 2패스가 지움
000452,2026-03-25,2,YYYY.MM.DD,2025-09-NONE,YYMM,blur1/p1@1024,False,False,1,1,2025-09-NONE,2025-09-NONE,YYMM,22HE || Sh2icn H1001  2  H0 || THTHW  0 88  7120845CH20088  2022859:45 || C2HE || 12H H 01  O- 225  70 0 71  || 2  IH     712 OH  CH2 O    7 0h AH 1202235:2569:45 ||  || 2H8 || EI2H   7 01  EO 2  740 7 || 2  HIH TXH   572 CH2    7 t AH  AM8:39  H || H || C2HE || 202:38:3509:45 || C2HE || S12S HOL FC,9.9,True,전부틀림,000452.jpg,2025-09-NONE,4080,large,C 후보는 있는데 전부 오답(오독)
000453,2026-01-26,2,YY.MM.DD,2025-08-27,YY,p2,False,False,1,1,2025-08-27,2025-08-27,YY,E3Fe NONAN NO H 100     9 EN || HA 4542488949     2025 ||  X   ||  ||   || 300 47H74 76 || EE X118 || CHOR   || QRAC2 || S L 18719 49 || 712t 25.0.27 08:38 CO55 || ESFE Original N ATTELEI RO H 100   o  || V27 HAE 9212 A O    285722012   2025 || O ||  || 30007H714 || HE || QRRC2 || 0  LI 1842799 || 7,3.8,True,전부틀림,000453.jpg,2025-08-27,4080,large,C 후보는 있는데 전부 오답(오독)
000459,2026-01-19,,YYYY.MM.DD,NONE-01-19,MMDD,blur1/p1@1024,False,False,1,1,NONE-01-19,NONE-01-19,MMDD,13E 89 19n1x1 A E ALH A7.29    150 g.13 g 9 99.5   163 g 390 Kcal  A 20 2 EHa 2 || I 4 442 22848204 3.424899 828442 997 548  V || 64CI  4742 64 ME444ER2 643429212 9N  8 || 5444 A  48107-0054815 || 0. 130 1E    9494422720104022 6 7T5 0 0  40147 LL 4A84      9  126.01.1901x1 O5 A  8015  P 2OETE A LH A,23.3,False,연도만틀림,000459.jpg,NONE-01-19,4080,large,C 후보는 있는데 전부 오답(오독)
000463,2027-02-14,,YYYY.MM.DD,2027-02-NONE,YYYYMM,p2,False,False,1,1,2027-02-NONE,2027-02-NONE,YYYYMM,EO  E N ENO || DAT || A 17 O 248-828-1280 R  AM7I BR97NE O 0-922216 UR395X 20020464088-34 AEE HA || NER  MAZRO 4885009 ||  925kcall 5009 EUE  32 -A2h 10 0   || JF || 2027.02 ABb || H 13.2  ,2.4,False,일만틀림,000463.jpg,2027-02-NONE,4080,large,C 후보는 있는데 전부 오답(오독)
000464,2026-03-19,,YYYY.MM.DD,2026-05-19,YYYY,p2,False,False,1,1,2026-05-01,2026-05-19,YYYY,202.03. 191 2319 12 || Ae BE9L 88 1045 57264 62 g/285 kcalx 572642 ||  || 2026.0.5919 712 || A ez n BE94 5264 81 62 g1 85 kcalx  801045572642 || L Fahy || 7.5 || C 2y n B  57264 8 62 g85 kcalx 880 1045572642 || K Riy || 202.03.5 19 2319 123 || hiyy BE9L 8801045 5577264 62 1285 kcallx6 || 2026.05.1 1,7.6,False,월/일틀림,000464.jpg,2026-05-19,4080,large,C 후보는 있는데 전부 오답(오독)
000466,2027-06-07,t,YYYY.MM.DD,2027-06-17,YYYY,p2,True,False,1,1,2027-06-07,2027-06-17,YYYY, ||  842 || EA || 20 || 12994   F24 2474 F D || 2027.06.07. ,1.3,False,일만틀림,000466.jpg,2027-06-17,4080,large,B 1패스엔 있었는데 2패스가 지움
000468,2026-04-06,?,DD.MM.YYYY,NONE,,,False,False,0,0,,,,06 2025 || E060-2026 || 2G301 || E06 026 || 2GE01 || E06 2026 || FU || P 10 06 || 80606 || 1G0 || 2 || 000 || 06 || 000 || 10 OE || 06 || C,17.3,False,NONE,000468.jpg,NONE,4080,large,D 후보 없음(미검출/전부 미인식)
000472,2025-01-17,,YYYY.MM.DD,2026-01-17,YYYY,p2,False,False,1,1,2026-01-17,2026-01-17,YYYY,/2100 || 72213.9 || 2026 01.1776X,1.9,False,연도만틀림,000472.jpg,2026-01-17,4080,large,C 후보는 있는데 전부 오답(오독)
000473,2026-05-21,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,255 1071 ECI ||  || 250 || s 20   Og 32/0  16  2XO8NE ||   12ENC  ECI || 1017 ||   || 28 ORIGINA || 2x  A95-C43 45:M1211530 || 8c 8 1 20   0g 32  0  O.ng 16   9g XK46069 CO 30-0899066 ||  26 || J 12XE  ECI || 1011 ||  || 20 FORIGINA ||     EE:A121530 || 18 g 8  20   Og 32 0  0.ng 16   99    30-89906,18.4,False,NONE,000473.jpg,NONE,4080,large,D 후보 없음(미검출/전부 미인식)
000474,2026-06-26,,YY.MM.DD,2026-06-06,EXTEND,p2,False,False,1,1,2026-06-NONE,2026-06-06,EXTEND,2 ||  T  T  du || 26.06,2.9,False,일만틀림,000474.jpg,2026-06-06,4080,large,C 후보는 있는데 전부 오답(오독)
000478,2026-06-11,,YY.MM.DD,NONE,,,False,False,0,0,,,,00 || 2.0.11 A11 || O - || d  || 2.06.11 A || 4 800 ||  S || .800 || 2.06.11 Al1 || 4 800 || . || 28  || 4 800 ||  || O C,13.3,False,NONE,000478.jpg,NONE,4080,large,D 후보 없음(미검출/전부 미인식)
000480,2026-06-04,,YYYY.MM.DD,2026-07-21,YY_LEAD0,p1@640,True,True,2,2,2026-06-04;2026-07-21,2026-06-04;2026-07-21,YYYY;YY_LEAD0,026.07.21 || ZERO || 0 10k74 || L || 39 || LIBS 300 g 50 gx || 1 50 g 95 || H859 || 2026.06.04 || 95,1.9,False,월/일틀림,000480.jpg,2026-07-21,4080,large,A 2패스 후보에 정답 있음(선택 실패)
000482,2026-11-14,b,YYYY.MM.DD,2025-01-02,YYYY,p2,False,False,1,1,2025-01-02,2025-01-02,YYYY,T || :1544-9449 2447  || FRI NC T1O || 2 k2 0   700  S9T 40 || 2025 V-n O  Hm: 5.8  V 141175  :1544-9492047  /340kcal  227 4 288488294230 H2 0   OIOXH  L89359340 kca 4 2LO0 || FRIED NC || 2025 V-1 2 D2 1  km 5.8   V 1417  08:154-9487047 g/340kcal  297  28223W 12 011 2 OO  30 cal OK L  || FRIE NCK,8.4,False,전부틀림,000482.jpg,2025-01-02,4080,large,C 후보는 있는데 전부 오답(오독)
000485,2027-09-17,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,oST || 1 || JUST ||  || US US ||  || O 0s1 || JUST ||  || . || TS || o1 || U UST || O E || O NT || JUST JUST TL || ot ||   || 031 || Y || O  . .,14.6,False,NONE,000485.jpg,NONE,4080,large,D 후보 없음(미검출/전부 미인식)
000486,2027-07-15,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,PA 2  P ||   DA 2 A    || C  2 S    ||  2 || 2E || DA 2 S   || E 2 2 || A 2 || A 6 2  8 a ||  P1  || PA A || PAT 2   || PA  A   ,15.8,False,NONE,000486.jpg,NONE,4080,large,D 후보 없음(미검출/전부 미인식)
000495,2026-02-19,2,YYYY.MM.DD,2026-02-01,YYYY,p2,True,False,2,4,2025-08-20;2026-02-19,2025-08-20;2026-02-01,YYYY,20 4394232111 452X 77 0212 || LEAE 19760487005230 || NATO 425.274 89 83938084848879827 4838X  329  .4 48X12 91 || 8917 808 R LNEE 7 8  LH 2025.0.20 1.22158 TIX T || 0752. || 52 8801117555719 || a || 002248421  5 E0E 7 477 527 0 M  87 2 27 0 24225827 XE 19E080-023-57001522-4002 OH  79M  E   1925212 4,31.8,True,일만틀림,000495.jpg,2026-02-01,4080,large,B 1패스엔 있었는데 2패스가 지움
000497,2026-08-31,,YY.MM.DD,NONE,,,False,False,0,0,,,,C || O || Hi || 26.08.31343 ||  ||  ||  || 26.08.319113 || C || C || C O || 26.08.312XB .00. ME || I || O 2 || 26.08.317kI8 || E || O || S  ||  26.08.312WB  .08.5 E 8 || C || C SP || C 26.08.31773  || E,23.0,False,NONE,000497.jpg,NONE,4080,large,D 후보 없음(미검출/전부 미인식)
000503,2026-02-18,,YY.MM.DD,2026-02-10,YY,erode3/p1@640,False,False,1,1,2026-02-10,2026-02-10,YY, 29 || 08E || paldo THEaS || PROVE || EAT || OFEFTH  HOLE Jon  OH 3 KE f O HE 3  O 8 801128 503488 110   95 kal  26.02.187x/vF FAKER FTH KING FLEGEND ||  ONFO || 20 28 || OEN || paldo 448718 || o PROVE || EAT || OEFTH   HO L Jun OCTO   C0 ONR L   8801128 503488  /110  495 kca  of 26.02.181x/vF.F FAK,13.1,False,일만틀림,000503.jpg,2026-02-10,4080,large,C 후보는 있는데 전부 오답(오독)
000505,2026-03-02,,YY.MM.DD,NONE,,,False,False,0,0,,,,444x || C || paldo 448871895 on E  175 HRE || PROVE || EAT H  || QICCTH HOFH . 040 EELE    26.03.0274/90 F FAKER KING OFLEGEND || Pn || 3 /110 495 kcal  || 2E2 paldo 4488789 4x I E  1gx124 ATS || PROVE || EAT H  || 91 H01H -   EILE go9   BLD 3 8 801128 503211 O /110  495 kcal  26.03.0274/90F1 F FAKE,21.5,False,NONE,000505.jpg,NONE,4080,large,D 후보 없음(미검출/전부 미인식)
000506,2026-06-18,2,YYYY.MM.DD,2026-06-11,YYYY,p2,False,False,1,1,2026-06-NONE,2026-06-11,YYYY,OEH HAITAI ClOTE   7O || oL71 || 21501 plok71 || 1  x  ||     HBS   2026.06. GE TIXI 2XRE 151,2.4,True,일만틀림,000506.jpg,2026-06-11,4080,large,C 후보는 있는데 전부 오답(오독)
000507,2026-05-19,2,YY.MM.DD,2025-08-20,YY,p2,True,False,2,2,2025-08-20;2026-05-19,2025-08-20,YY,4015995 490475218421 199602420674474 494924 || 8 00 000 X18948029.487128.22191700 770282280-49 2  84489444.8 99.45 18496719482029988898879889 10498289828716 98884019 4887212928974 0214291975 03.4.842413873481488207 F4XRKE 08Q-924-6060 26.05.19 B4 25.08.20 16:53 22474 2030233.48 44198.284 E82 71X   E,9.8,True,전부틀림,000507.jpg,2025-08-20,4080,large,B 1패스엔 있었는데 2패스가 지움
000509,2026-09-01,,YYYY.MM.DD,2025-09-02,YY,p2,True,False,2,2,2025-09-02;2026-09-01,2025-09-02,YY,E || 11 7  25.09.02 20:46  26.09.01 A1  DA HE 14x1,3.2,False,전부틀림,000509.jpg,2025-09-02,1400,mid,B 1패스엔 있었는데 2패스가 지움
000522,2026-02-21,2,YY.MM.DD,NONE,,,False,False,0,0,,,,LHTHE24T ||  || T || OOTAEOH ||  ||  ||  E || 77411 || LHITHE22T ||  ||  || QOEAEO || U H70O ||  ||  E || 1111 || LT4 || OA ||  ||  || U  ||  ||  E1 || 11x1 || LHTHE4PT ||  || LT || OOTEGAEPROHN || 0O || A E  || 26 08:22 6 06:05 11111  E || LHITH224T ||  || T- || ONOTEGAEFR || TH7O ETOOO ||  ||  E |,18.4,True,NONE,000522.jpg,NONE,1400,mid,D 후보 없음(미검출/전부 미인식)
000527,2025-10-12,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,2U25 10.1247.384.C.J || M || 1 || EOHOL C || E0E || OEN || 12 g 7.5 g || PROTEIN C 1912 || 2U25 10.1247.384.G.J || OOEHOE E C || 20E || ON || 12 g WHOLE ROMAN MEAL SINCE GRAIN 7.5 g || PROTEIN CHAH 1912 DIETARY EAO FIBER || 2125 10124784 CJ || CO HOE E  || E0E ||  || 12 g WHOLE G ROMAN MEAL SINCE E ,20.3,False,NONE,000527.jpg,NONE,1400,mid,D 후보 없음(미검출/전부 미인식)
000530,2026-06-24,,YYYY.MM.DD,2030-12-14,CMP6_YMD,erode2/p1@640,False,False,1,1,2030-12-14,2030-12-14,CMP6_YMD,126.05.247 c || y21LE2Y SEnaS 1  do 8501214 19390 || 926.06.247 || 3214E2Y SEhS 1  do BEW21 19390 || 926.05.24T || ELEE Ss 1  a  19390 || 126.06.247 || HE1LERY SEnas 1  do 301214 19390,4.8,False,전부틀림,000530.jpg,2030-12-14,1050,mid,C 후보는 있는데 전부 오답(오독)
000537,2026-05-08,,YYYY.MM.DD,2020-02-11,CMP6_DMY,p2,False,False,1,1,2020-02-11,2020-02-11,CMP6_DMY, 200 292C4964 112 2HAX ANE  9g 9  40  1 15g X  16g 30  X  Eg4.0  LSE 245  15008 kea 77 || KC || L || JEXI || SHAR  BESORN || LEA || 42 || LP4  || OTHER || 686318  H X 88 || SECRET    2000 CN  42C C 15  1  ERHAXT 9g9 7 Og 40   X  16g 30  x  LHSS 15002 4.0  || 245 ksca || KC || 76.6.0. 17 || 184 46491,8.2,False,전부틀림,000537.jpg,2020-02-11,1400,mid,C 후보는 있는데 전부 오답(오독)
000539,2027-08-11,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,I24  || DE 11DAI || 59:43 2H13P N2 || 44117124OZHOHE9 OTOKI BEKSE CURRY MEDIUM 72221 2  74 02 ||   6  || 7122012 22 117  44  || 7 21   || MOTOI 2LE0.53  21 || IaE  || 2837498 al .11DA 2H13P N2 || 4A1ZHOHE OTOKI BEKSE CURRY MEDIUM 47722477 2 4 201 alall || 237012  7:0/ 712127012 XHB 49E  H A 2     12,26.3,False,NONE,000539.jpg,NONE,1400,mid,D 후보 없음(미검출/전부 미인식)
000543,2026-06-23,,YYYY.MM.DD,2026-06-02,YYYY,p2,False,False,1,1,2026-06-07,2026-06-02,YYYY,S0I ||  0010538182580 TCIIEN SEA HHIO  || 4 14-38 N5773 0 0 7 OITH  TH HH76 7N4O 5E - 4083587   || 180 g 150 kcal ||  88  || 0.7g5 || 84294 8 8010052002 || 2026.06.7 || OTHER C109,2.6,False,일만틀림,000543.jpg,2026-06-02,1400,mid,C 후보는 있는데 전부 오답(오독)
000544,2029-06-25,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,w || /1 HLtny100 IED BilklolKFR 050 srvs D || Tike || HTRD BiltlolKF  E || HLtny7 srvs ||  ||   SIOIK 9  || Lta orvs || wa || /1 HLtay109 202P0 HilolkKF 10:50 srvs D || 1 || 2pao HIytolKF   E || HLtaiy100 srvs || wke || HLta1 2D25 BIYyolkKP 10-50 srvs D || wa || 2020 BlyokKF || HLtaiy srvs || iel ||,15.2,False,NONE,000544.jpg,NONE,1400,mid,D 후보 없음(미검출/전부 미인식)
000553,2028-10-24,,YYYY.MM.DD,2022-10-24,YY,p2,False,False,1,1,2022-10-24,2022-10-24,YY,4EO    ||  || 219 X  || OINHO A 100 || TH HI  II7 0 T0E CNIOIEXI A || B V0 || H  7 ||     2N7 LE Z 8     || 2123.10.24 J  OTHTER  0025865402 || 4O    ||  || OCEO  18  || TH L  || AT || H  || A   L  42N4 LAE NZ 0  || 22.10.24 1x OTHER,6.1,False,연도만틀림,000553.jpg,2022-10-24,1400,mid,C 후보는 있는데 전부 오답(오독)
000563,2026-01-10,,YY.MM.DD,NONE,,,False,False,0,0,,,,ONAS || 26.01.1071X  ||  N   T A || ONAS || 26.01.1071X  || O   0  O || OHAS || 26.01.107X  ||  N    TO O   || 26.01.107 X  || EO0    A Io || OHAS || 26.01.1071X  ||     A 0  OH 0 || 26.01.107 X  || SEONNOTR CON01 LOEEVIO0THER  || ONAS || 26.01.1071X  || O1 || SEONACTOIO H || ONAS || 26.01.107 X  ||,16.0,False,NONE,000563.jpg,NONE,1400,mid,D 후보 없음(미검출/전부 미인식)
000571,NONE-10-18,,MM.DD,2024-11-18,SP_DMY,p2,True,False,1,1,NONE-10-18,2024-11-18,SP_DMY,10m15100/130 || M1T1 10.18 11:24 L2 || 71 80 || Maeil NO.1 Al17A || COOE || PROBIOTIC || JEOZE,2.7,False,전부틀림,000571.jpg,2024-11-18,1400,mid,B 1패스엔 있었는데 2패스가 지움
000574,2026-02-24,,YYYY.MM.DD,NONE-02-24,MMDD,p1@640,False,False,1,1,NONE-02-24,NONE-02-24,MMDD,LH130 mL/95 kcal  8:HOPE || 24g7   5 15  || Og 00  || M0g 0  ||    2 000 kcal0 || 64CH. || 2026:02.24 || 99:26 ATAB,2.6,False,연도만틀림,000574.jpg,NONE-02-24,1400,mid,C 후보는 있는데 전부 오답(오독)
000575,NONE-10-14,,MM.DD,NONE,,,False,False,0,0,,,,D09 19 13:48 PJSJS || OO 00  8A8 || 188 750 mL 578 ||  13A || D 1 13:48 PJS || BON  0  A LA9 || H8S 750 mL 957 || 1 || 1 019 13:48 SPJS || O  0  8A9 || H88 750 mL 987 || 38 || 10199  13:48 PJS || DO OO A 818 || 88 750 mL 957 || POAN || D 19 13:48 PJS || DON OO   88 || H8S 750 mL 9878 || P8MN13 || 10,23.0,False,NONE,000575.jpg,NONE,1400,mid,D 후보 없음(미검출/전부 미인식)
000576,2026-05-21,2,YYYY.MM.DD,2020-02-NONE,YYYYMM,p2,True,False,1,1,2026-05-21,2020-02-NONE,YYYYMM,2026.05.21 || HO,2.9,True,전부틀림,000576.jpg,2020-02-NONE,1400,mid,B 1패스엔 있었는데 2패스가 지움
000582,2025-11-21,,YYYY.MM.DD,2025-01-21,YYYY,p2,False,False,1,1,2025-01-21,2025-01-21,YYYY,20251.21 JETL-F1 || with || 20251.21:JT F1 || with || 2025.1.21 JETL F1 || with,5.9,False,월/일틀림,000582.jpg,2025-01-21,1400,mid,C 후보는 있는데 전부 오답(오독)
000583,2025-11-23,,YY.MM.DD,2025-11-NONE,YYMM,erode2/p1@1024,False,False,1,1,2025-11-NONE,2025-11-NONE,YYMM, 1C3 051 37210012 TE  HEZOILE 375.11 HOTE 01:35 HH SS BIKLIT GS8  1x  || s . K 37511 5 230 01:35 PIKLOIT || 61C3 GS8 || TI051 IE 11  || 76/2 T 7121007210 013 ||  T 11   Z   || IOLE AIMLES || 706CL 020 . || ENLIE OTTIHIERICO || H ||  . H  7 .230 01:35 BIKLT || C GS8 || TO51 TIE  71x1 || 7210071210034,10.4,False,일만틀림,000583.jpg,2025-11-NONE,1400,mid,C 후보는 있는데 전부 오답(오독)
000585,2026-05-16,,YYYY.MM.DD,2020-02-02,SP_DMY,p2,False,False,1,1,2020-02-02,2020-02-02,SP_DMY,GPR || BuTTER COOkIEs ||   A P A   20 2      T      PA  2  A 2 S || GPR || BUTTER ||  C 2  P     OB 2 2     20 F       A  P I,6.7,False,전부틀림,000585.jpg,2020-02-02,1400,mid,C 후보는 있는데 전부 오답(오독)
000587,2026-02-07,,YYYY.MM.DD,2026-02-17,YYYY,p2,False,False,1,1,2026-02-NONE,2026-02-17,YYYY,H || SENS OO  LiE10 g 1  99    20  2026. xx2xIO 02 OTHER 07 28 99  0 mg  1.2g 2  1666-5471 24  HENEMIE 4  10 U F 8801007 o Lo 1300 kcal EA E 7-09 ||  OH OL 24  || FE A O LE1 mg 1    00  S 5H ITTHE AHEO x2O HEM E1  X  1.2g2  MELC. H O    28g9  0171  L HONR || 2026.02. 777710 130,5.1,False,일만틀림,000587.jpg,2026-02-17,1400,mid,C 후보는 있는데 전부 오답(오독)
000592,2025-03-25,2,DD.MM.YYYY,2023-03-26,DMY4,p1@640,False,False,1,1,2023-03-26,2023-03-26,DMY4,KOBKW/DATE D EMBALLAGE ATE/FECHA DE EXPIRACION / DATE DE LIMITE DE MATION /NUMERO DE LOTE APTHW/NUMERO DE LO E2204401D3085 25032025 26.3.2023 NETWEIGHT 30 g/r 1.05 oz || C || /PR/1443/995 479600412317981 || 1200334V01 || INTERNATIONAL  PVT  LID || ALR7,3.4,True,전부틀림,000592.jpg,2023-03-26,1400,mid,C 후보는 있는데 전부 오답(오독)
000594,2026-08-25,2,YYYY.MM.DD,2025-08-26,YY,p2,True,False,2,2,2025-08-26;2026-08-25,2025-08-26,YY,ofx  from. 7i4 2026.08.25B 2025. .08.26 E2,2.0,True,전부틀림,000594.jpg,2025-08-26,1613,mid,B 1패스엔 있었는데 2패스가 지움
000596,2026-08-13,,YYYY.MM.DD,2025-08-14,YYYY,p2,False,False,1,1,2025-08-14,2025-08-14,YYYY,1 || HACCP || 40 0 || HE || 274x1 || O220 || HACCP || MEOO 0 || 2026:08:13.81 7025.08.14  QX  || 1 ||  HACCP ||  || 12026: 08:13.81 2025.08.14 A ,3.8,False,전부틀림,000596.jpg,2025-08-14,1613,mid,C 후보는 있는데 전부 오답(오독)
000600,2026-08-31,,YYYY.MM.DD,2025-09-01,YYYY,p2,True,False,3,3,2025-09-01;2026-01-09;2026-08-31,2025-09-01,YYYY,2025.09.01 E 2026.08.311F2A,1.8,False,전부틀림,000600.jpg,2025-09-01,1613,mid,B 1패스엔 있었는데 2패스가 지움
000602,2026-09-22,2,YYYY.MM.DD,2025-09-20,YYYY,p2,False,False,1,1,2025-09-20,2025-09-20,YYYY,2025.09. 2026.09 23A 22 HE H 27x1  ,1.3,True,전부틀림,000602.jpg,2025-09-20,1613,mid,C 후보는 있는데 전부 오답(오독)
000603,2026-09-24,,YY.MM.DD,NONE,,,False,False,0,0,,,,H 79 4272076   HTIMEL http:/w ||  || E0 139 || TO 010   7 L 8 801062002542 || OHENLE HRGTNE CNE 26.09.24B OTHER ||  || H  O 06  12076 FI2HTIOMIET http:/ww ||  || E 0 19 || O 01 8 801062 002542 || NNO WHENLE HRHHTNE 26.09.24B DETI OTHER LAE || EH ||       24 http/ ||  || E 0/139 || O 20 8 88010620025,19.7,False,NONE,000603.jpg,NONE,1345,mid,D 후보 없음(미검출/전부 미인식)
000604,2026-09-15,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,SHTEU 101 41080-024-606    0. 1501021 420    || ww/ww.lottewelfood.com  T8 HU || ER || 2026.19.15 B1 71 888010 || 20 96 ||  || 24T 080-024-606 || w/www.lottewelfod.com 8  R4 || ER || 2026.19.5 B1 77T1 8 1801062 || PEU 96 || H || 74 14080-024-606 || ww.lottewellod.com 2 8 U || ER || 202619.5 Bi 77X1 ,16.9,False,NONE,000604.jpg,NONE,1613,mid,D 후보 없음(미검출/전부 미인식)
000627,2026-10-06,2,YYYY.MM.DD,NONE,,,False,False,0,0,,,,ZEROSUGAR || . || 2838:98:80 || sugarlolo || OLuE ||  || NIE || ZEROSUGAR || PRO EX 202:93 8 F2 || sugarlols || OLUE ||  || NIE || Grope || 120.1  || ZERO SUGAR || PRO EX 282 8 8 || sugarlols || O  ||  ||  || Grope || 201 . || ZEROSUGAR || 2 || PRO EX 2028:08:00 || sugarlolo || Ou || Ce || HIE || ZE,14.9,True,NONE,000627.jpg,NONE,4032,large,D 후보 없음(미검출/전부 미인식)
000628,2025-02-03,,YY.MM.DD,2025-12-NONE,YYMM,p2,True,False,1,1,2025-02-03,2025-12-NONE,YYMM,25.02.03//130F1,1.0,False,월/일틀림,000628.jpg,2025-12-NONE,4032,large,B 1패스엔 있었는데 2패스가 지움
000629,2025-09-22,,YY.MM.DD,2021-12-09,CMP6_DMY,erode2/p1@1024,False,False,1,1,2021-12-09,2021-12-09,CMP6_DMY,O DIOIP || KWe 11156447E ||  || CAT || DIOIO   || 25.0912201A KW211155447E 23:44 || ATE ||  || DI0IO   || 2511221A1 LKWE 1115447E 23744 || DA ||  || DIOIO ||  || AT || DIOIO || KWE11155447E 091221A || AT . ,6.4,False,전부틀림,000629.jpg,2021-12-09,4032,large,C 후보는 있는데 전부 오답(오독)
000635,2026-02-21,,YYYY.MM.DD,2025-08-02,YYYY,p2,False,False,3,3,2025-08-02;2026-02-02;2026-02-22,2025-08-02,YYYY,2025.08.2.2 2026.02.221,1.9,False,전부틀림,000635.jpg,2025-08-02,3520,large,C 후보는 있는데 전부 오답(오독)
000642,2026-09-01,,YYYY.MM.DD,2025-03-01,YYYY,p1@640,False,False,1,1,2025-03-01,2025-03-01,YYYY,COU || 2025.03.01 || d Li 400g ||  || A,1.1,False,전부틀림,000642.jpg,2025-03-01,3520,large,C 후보는 있는데 전부 오답(오독)
